GeneID	GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000061601	Pclo	180.239473799809	-4.34743278192757	0.741969657235333	-5.85931343624835	4.64784714947216e-09	7.78359469298272e-07
ENSMUSG00000026409	Pfkfb2	114.787486126246	-4.78895821775858	0.819263165583751	-5.84544554050138	5.05214205824402e-09	8.32195465594031e-07
ENSMUSG00000054446	Cpa1	60736.3942276493	3.54138547296326	0.608984011948092	5.81523554556818	6.05485658642496e-09	9.81277402909645e-07
ENSMUSG00000059654	Reg1	20683.3428386442	3.50381119543604	0.604919172486019	5.79219729643636	6.94714627391996e-09	1.10801469460869e-06
ENSMUSG00000030219	Erp27	558.091681502326	3.7867021789946	0.654787112255405	5.78310432218399	7.33345526567092e-09	1.15135247671033e-06
ENSMUSG00000068341	Reg3d	354.218475201173	3.97845821649693	0.689153415038465	5.7729645238352	7.78888453982174e-09	1.20404172086352e-06
ENSMUSG00000040687	Madd	349.938213803082	-4.07374703809092	0.70646963646117	-5.7663441255551	8.10095639573838e-09	1.23330924036938e-06
ENSMUSG00000115441	Gm34759	62.7403875918671	-6.21230637240981	1.08507122928307	-5.725252135304	1.03280235445155e-08	1.54889523246704e-06
ENSMUSG00000024907	Gal	164.989721062237	5.31516559288168	0.935987974893261	5.67866867465665	1.35747130479619e-08	2.00586348096943e-06
ENSMUSG00000051166	Eml5	176.996384327429	-4.29801743727362	0.757370693282551	-5.67491913193183	1.38754187819159e-08	2.02058272348828e-06
ENSMUSG00000044933	Sstr3	194.406879202488	-4.48350656337431	0.790900786628961	-5.66886092310549	1.43749989550107e-08	2.06342842142783e-06
ENSMUSG00000005233	Spc25	343.951045961396	-4.68844160670287	0.833858861353405	-5.62258413743213	1.88121890807449e-08	2.66232219553978e-06
ENSMUSG00000066512	Klk1b5	184.70732451901	4.38715860091389	0.781936813447021	5.61063058480893	2.01590686130396e-08	2.8133100197753e-06
ENSMUSG00000037843	Vstm2l	96.1408223538174	-5.13370818378716	0.915396319352097	-5.6081809324083	2.04464217082599e-08	2.8143239085561e-06
ENSMUSG00000032356	Rasgrf1	158.665747086832	-4.73438412501063	0.845083487698832	-5.60226793438172	2.1156518513912e-08	2.87271213551065e-06
ENSMUSG00000026818	Cel	50874.1213909104	3.41206913580234	0.609574437687639	5.5974609905653	2.17513774020121e-08	2.9141045351389e-06
ENSMUSG00000009246	Trpm5	69.8969585536908	-5.88302133852777	1.0516518876432	-5.59407671649971	2.21798873039373e-08	2.93241457407845e-06
ENSMUSG00000034139	Serpini2	658.752268336196	3.67983059152706	0.658670635583998	5.58675367130099	2.31353515212528e-08	3.01901314396816e-06
ENSMUSG00000040147	Maob	161.889649372231	-4.33050549624131	0.776989774098896	-5.57343949766077	2.49758418181186e-08	3.21740075113405e-06
ENSMUSG00000054728	Phactr1	198.298013700898	-4.92729904100734	0.884722521563553	-5.56931571302087	2.55741720942345e-08	3.25277571142871e-06
ENSMUSG00000040035	Disp2	444.827079309565	-4.10980837356359	0.743111640251179	-5.53053962682435	3.19247167030265e-08	4.00974441790012e-06
ENSMUSG00000055567	Unc80	204.935738914904	-4.57311198805797	0.827574765683814	-5.52592004696914	3.27763380209275e-08	4.06588449918863e-06
ENSMUSG00000108604	Gm44850	53.9819025261964	-6.13564973972212	1.11112919422273	-5.52199489638486	3.35172227651032e-08	4.1070860285824e-06
ENSMUSG00000059014	Gm5409	122.983947076868	5.05994833198808	0.91764443192419	5.51406204402938	3.5064489510939e-08	4.24491554946886e-06
ENSMUSG00000040543	Pitpnm3	142.897059541116	-4.26256414829382	0.774281493866728	-5.50518665634996	3.68777331937395e-08	4.38959369883271e-06
ENSMUSG00000079620	Muc4	125.333652640164	-4.42545920425744	0.80404859028171	-5.50396985673082	3.7133306568549e-08	4.38959369883271e-06
ENSMUSG00000028354	Fmn2	106.67981336281	-5.00691512725222	0.916731784924527	-5.46170124085359	4.71593248700977e-08	5.50996391040397e-06
ENSMUSG00000046613	Vwa5b2	223.143414573976	-4.61088272764626	0.848888254937131	-5.43167219104444	5.58284089783741e-08	6.44786038407704e-06
ENSMUSG00000058297	Spock2	533.211755925507	-3.94500762361047	0.726967088458348	-5.42666605716154	5.74164071133604e-08	6.55590975767097e-06
ENSMUSG00000017007	Rbpjl	433.801716746871	3.69592404769833	0.683373399521583	5.40835222776564	6.36072371483681e-08	7.18118560524497e-06
ENSMUSG00000020182	Ddc	363.455627379787	-4.12390990484903	0.763339571360331	-5.40245790939398	6.57338850308059e-08	7.33882307543931e-06
ENSMUSG00000057069	Ero1lb	2462.27686193276	-3.26348242025272	0.605182745160609	-5.39255695300206	6.94620726984732e-08	7.66983413707977e-06
ENSMUSG00000115190	Gm49542	46.485454686925	-7.3729682764864	1.37068776927664	-5.37902828182187	7.48889448692984e-08	8.1791751961599e-06
ENSMUSG00000014602	Kif1a	287.138608200803	-3.74307576789143	0.697380772869235	-5.36733433657955	7.99088474172847e-08	8.63359246074061e-06
ENSMUSG00000097715	Gpr137b-ps	234.254109543531	-3.74982729583918	0.701110695665118	-5.34840977184331	8.87303916894551e-08	9.48471250740048e-06
ENSMUSG00000029467	Atp2a2	1796.4584432543	-3.32208258930429	0.622558818012681	-5.33617466042642	9.49279644119139e-08	1.00403809095885e-05
ENSMUSG00000097927	Gm6999	43.4983532597058	-7.13547693558822	1.33855876084821	-5.33071624817327	9.78261677927499e-08	1.02391388956412e-05
ENSMUSG00000045903	Npas4	114.781574542943	-4.50638729986739	0.846195641835564	-5.32546739438666	1.0069377840522e-07	1.04306297465531e-05
ENSMUSG00000070577	Gm572	94.2230702335872	-4.93418035892711	0.92905907973101	-5.31094358429359	1.09059089758166e-07	1.11818952437761e-05
ENSMUSG00000052516	Robo2	84.7738796401857	-5.08339719024785	0.961061843041663	-5.28935492242561	1.2274849857102e-07	1.24583526630465e-05
ENSMUSG00000020635	Fkbp1b	107.962113182363	-4.78545543404293	0.905293094045834	-5.28608410416157	1.24962458166584e-07	1.25562277965783e-05
ENSMUSG00000040136	Abcc8	1519.35857930945	-4.37007775605203	0.828382593548641	-5.27543406885386	1.32442221924222e-07	1.31760341177681e-05
ENSMUSG00000079516	Reg3a	93.9560452674713	5.67930490270267	1.08034106385305	5.25695550481746	1.46459729660431e-07	1.4427719251255e-05
ENSMUSG00000034648	Lrrn1	204.221249456024	-4.10738921375211	0.781768799126026	-5.25396922765905	1.48855762219923e-07	1.45213854251047e-05
ENSMUSG00000030954	Gp2	4819.72234032777	3.28292202960032	0.625300351752105	5.25015221949181	1.51973573787147e-07	1.45920590322169e-05
ENSMUSG00000041592	Sdk2	104.414820344759	-4.76639591235671	0.90796557826161	-5.24953371193041	1.52484693310387e-07	1.45920590322169e-05
ENSMUSG00000027984	Hadh	834.088102963905	-3.43471617464987	0.658066283644476	-5.2194076189831	1.79496319835799e-07	1.70148964312275e-05
ENSMUSG00000001901	Kcnh6	92.6831414163564	-4.68425303303791	0.897875288706061	-5.21704193439653	1.81803111934552e-07	1.70725015768073e-05
ENSMUSG00000028137	Celf3	313.590896952793	-4.08120083523297	0.784054735551773	-5.20524990179525	1.93735709588523e-07	1.80245963883841e-05
ENSMUSG00000022491	Glycam1	163.187882573291	8.49115284194208	1.63472376324858	5.19424323108154	2.0555425534483e-07	1.89487078688518e-05
ENSMUSG00000025738	Fbxl16	245.802926001673	-3.93984298761522	0.760894454766821	-5.17790997546776	2.24385454278777e-07	2.04965913144832e-05
ENSMUSG00000021803	Cdhr1	72.5783532611036	-5.43319434728546	1.0563977932399	-5.14313299597323	2.70194202307669e-07	2.4458660763851e-05
ENSMUSG00000056553	Ptprn2	685.532734271247	-3.63693340617672	0.710298255916079	-5.12029049189503	3.05065365754692e-07	2.73687213848495e-05
ENSMUSG00000019944	Rhobtb1	141.513136139365	-3.93474306018753	0.768890286855161	-5.1174310918675	3.09725161939984e-07	2.75408710369289e-05
ENSMUSG00000033740	St18	129.985285418657	-4.31829711585848	0.844730198684808	-5.11204301986811	3.1869322472077e-07	2.80897326490728e-05
ENSMUSG00000031303	Map3k15	304.825613413093	-4.42225019194655	0.86552903730415	-5.10930309827671	3.23349271734543e-07	2.8252291151206e-05
ENSMUSG00000031919	Tmed6	364.557821952836	3.49961599603154	0.686356882010268	5.09882844881153	3.41762107517053e-07	2.96036694511323e-05
ENSMUSG00000092341	Malat1	1769.40348156767	-3.08845627375862	0.60988647569779	-5.06398550685195	4.10580876380683e-07	3.52608260331035e-05
ENSMUSG00000015968	Cacna1d	142.355627369303	-3.90152379068927	0.773631078973338	-5.04313218112548	4.57972652852861e-07	3.86698253434079e-05
ENSMUSG00000037278	Tmem97	513.538323986529	3.291217414208	0.652612181569827	5.04314431626319	4.57943597501018e-07	3.86698253434079e-05
ENSMUSG00000055409	Nell1	189.571563477476	-4.70593201361353	0.935394820979487	-5.03095795279877	4.88035181162058e-07	4.08648125026363e-05
ENSMUSG00000030717	Nupr1	1665.3863959505	3.20299964535809	0.637565178936883	5.02379952854228	5.06591166813392e-07	4.20680003648014e-05
ENSMUSG00000038024	Dennd4c	255.416423839166	-3.55550369631593	0.708234231231951	-5.0202370056743	5.1607764314735e-07	4.2504493101185e-05
ENSMUSG00000023473	Celsr3	150.56147356041	-4.4047780040844	0.877962589304034	-5.01704521097658	5.24722231876984e-07	4.28651137065036e-05
ENSMUSG00000034701	Neurod1	170.549655162804	-4.36648838023267	0.871173449482172	-5.01219175449862	5.38135371135034e-07	4.36063242674582e-05
ENSMUSG00000109394	A230057D06Rik	61.9605136093562	-5.20629552090963	1.0400897872396	-5.00562123076618	5.56821546330396e-07	4.47595431802225e-05
ENSMUSG00000045967	Gpr158	75.9023757741187	-5.07099678547679	1.01466433329571	-4.99770871910498	5.8015529739772e-07	4.62650827639071e-05
ENSMUSG00000000184	Ccnd2	668.346957388845	-3.25927978576003	0.652950157232023	-4.99162110562424	5.9874622164813e-07	4.73716695678773e-05
ENSMUSG00000026131	Dst	547.707465199941	-3.31775841606607	0.666770091110356	-4.9758656848886	6.49566787359254e-07	5.09909928077014e-05
ENSMUSG00000046157	Tmem229b	124.111014276386	-4.18413350912193	0.841589635879289	-4.97170275243512	6.63674072804443e-07	5.16945510351864e-05
ENSMUSG00000024028	Tff2	1433.82072635892	3.0451122466683	0.615355041237381	4.9485452179689	7.47702213266412e-07	5.7791629530007e-05
ENSMUSG00000039470	Zdhhc2	185.430164001761	-4.18383310802562	0.848989980442985	-4.92801234926539	8.30703679009421e-07	6.371687455486e-05
ENSMUSG00000028976	Slc2a5	282.397878150999	-4.16700862593324	0.847986227474955	-4.91400507569718	8.92344378254671e-07	6.7926335702295e-05
ENSMUSG00000032186	Tmod2	249.224112950652	-4.00991420400283	0.816549598502008	-4.91080298289189	9.07041872384851e-07	6.85259904791202e-05
ENSMUSG00000034799	Unc13a	150.251802057245	-3.83874140253704	0.783002431883103	-4.90259192848859	9.45803292017207e-07	7.09211304342455e-05
ENSMUSG00000070802	Pnmal2	221.659625874525	-3.72489691589901	0.760249522369289	-4.89957153052923	9.60458789113285e-07	7.14865919482243e-05
ENSMUSG00000040721	Zfhx2	118.52199874532	-4.13028491369075	0.84640640591942	-4.87978928893405	1.06199242265646e-06	7.84624989915599e-05
ENSMUSG00000026072	Il1r1	405.620662803113	-3.89492781042629	0.799422931162736	-4.8721742379359	1.10376757991495e-06	8.09536981239811e-05
ENSMUSG00000021268	Meg3	1495.79314522943	-3.7905457967813	0.778567716204573	-4.86861414606269	1.12383600648947e-06	8.18282912551176e-05
ENSMUSG00000026347	Tmem163	71.6161111712074	-4.82952761938465	0.994876304199365	-4.85440008873389	1.20751729846082e-06	8.67656047220223e-05
ENSMUSG00000027168	Pax6	315.850610348351	-3.99522438794712	0.823289115774036	-4.852759876694	1.21755078282296e-06	8.67656047220223e-05
ENSMUSG00000058153	Sez6l	209.608454762809	-4.40286846593725	0.90725463935431	-4.85295778599794	1.21633589297877e-06	8.67656047220223e-05
ENSMUSG00000044139	Prss53	66.1780608660893	-4.66491753500008	0.962086252446873	-4.84875189010944	1.24240697693743e-06	8.79134176356855e-05
ENSMUSG00000034990	Otoa	35.8231250655116	-7.00797226900167	1.44648565986166	-4.84482664672384	1.2672227359757e-06	8.90423360215652e-05
ENSMUSG00000025408	Ddit3	271.724474655769	-3.50945486686988	0.725083667093121	-4.84006884466088	1.29794157466605e-06	9.05674787655866e-05
ENSMUSG00000018822	Sfrp5	57.5298273246112	-4.96298245007573	1.02714972818012	-4.83180038305517	1.35303881612731e-06	9.37609243065322e-05
ENSMUSG00000052512	Nav2	217.102319072324	-3.39453726851486	0.705856610996549	-4.80910317425851	1.51608944243746e-06	0.00010434018299734
ENSMUSG00000045091	Aqp12	316.165780126569	3.37584020640272	0.70261714064675	4.80466531644147	1.55010578449787e-06	0.00010595553008595
ENSMUSG00000096146	Kcnj11	127.284071563453	-4.13338801823724	0.862353354281253	-4.79314888463825	1.64183685307724e-06	0.000111467410133244
ENSMUSG00000031748	Gnao1	384.917991741839	-3.69839234929599	0.773730451368938	-4.77994932570191	1.75339383505312e-06	0.000117454008364091
ENSMUSG00000021733	Slc4a7	159.127714152033	-3.90197459993064	0.816180336577186	-4.78077506289154	1.74620657700017e-06	0.000117454008364091
ENSMUSG00000040860	Crocc	121.787812239629	-4.30597993538269	0.901303789194934	-4.77750120104221	1.77486990679945e-06	0.000118105250486893
ENSMUSG00000000794	Kcnn3	101.906105893517	-4.29915897969001	0.901287418929715	-4.77001996188439	1.84207663828831e-06	0.000121770960931059
ENSMUSG00000041235	Chd7	216.349133895101	-3.58952961600187	0.753861671782177	-4.76152290315543	1.92137487725127e-06	0.000126182841611901
ENSMUSG00000028357	Kif12	420.475110028592	-3.11466183712964	0.654525653578981	-4.75865509640227	1.94887115179691e-06	0.000127157515151009
ENSMUSG00000056158	Car10	50.8649189424417	-5.15391990253202	1.0855338838205	-4.74782038529554	2.05620513188759e-06	0.000133295155904558
ENSMUSG00000062044	Lmtk3	76.5521790846462	-4.49950727129062	0.94860484798462	-4.74328934840482	2.10275587301366e-06	0.000135439044948982
ENSMUSG00000042249	Grk3	153.029352208915	-3.63773797628802	0.772852594949232	-4.70689753785064	2.51515243927291e-06	0.000160969756113466
ENSMUSG00000101088	1810018F18Rik	74.7845422524992	5.01947194564571	1.06782386544377	4.70065533097981	2.59327906490017e-06	0.00016491941800074
ENSMUSG00000031161	Hdac6	171.364586193682	-3.63924082716003	0.776453050131896	-4.68700693047936	2.77229582523064e-06	0.000174100177824484
ENSMUSG00000053617	Sh3pxd2a	355.761344827546	-3.29551351760808	0.70299021221431	-4.68785121094037	2.76088624193856e-06	0.000174100177824484
ENSMUSG00000029644	Pdx1	145.432972657476	-3.65304466137592	0.783571698849713	-4.66204262703542	3.13086319658433e-06	0.000195396977635275
ENSMUSG00000078161	Erich3	57.5779050467397	-4.60855983414345	0.991774277418035	-4.64678298185075	3.37151526178185e-06	0.000208982400333135
ENSMUSG00000033717	Adra2a	237.177039451229	-3.7160739643619	0.799904691317544	-4.64564591844193	3.39014045126403e-06	0.000208982400333135
ENSMUSG00000041923	Nol4	70.6882277544002	-4.66836914981369	1.00649663685639	-4.63823621348054	3.51395048475311e-06	0.000215293746773166
ENSMUSG00000027004	Frzb	178.755567768378	-3.92707812437994	0.84774924842089	-4.63235813148162	3.61524064556944e-06	0.000220157200040495
ENSMUSG00000027220	Syt13	946.539579930037	-3.8750669489625	0.836804227434427	-4.63079274927081	3.64268349890055e-06	0.00022049207106598
ENSMUSG00000026797	Stxbp1	225.942369139441	-3.33442605436003	0.72227778421395	-4.61654245393809	3.90186230921524e-06	0.000234765943011944
ENSMUSG00000096525	Gm2663	74.3037447652581	5.33268883245616	1.15688617747602	4.60951901429967	4.03601621423312e-06	0.0002413922078608
ENSMUSG00000042216	Sgsm1	186.142396044267	-3.69241770778481	0.801707009339204	-4.60569467994079	4.11091184337547e-06	0.000244416817764715
ENSMUSG00000010505	Myt1	68.0483672250017	-4.65610266607201	1.01180640788597	-4.60177226570475	4.18911097534512e-06	0.000247601100472163
ENSMUSG00000047517	Dmbt1	10332.4286227204	2.74411784597099	0.59746549686925	4.59293107359388	4.37063451119268e-06	0.000256798516268806
ENSMUSG00000024044	Epb41l3	191.607063971206	-3.43828344586431	0.748798871322015	-4.59173160850787	4.3958344743466e-06	0.000256798516268806
ENSMUSG00000044453	Ffar1	89.7208993264601	-4.71662819875637	1.02965090106708	-4.58080325464512	4.63193439355187e-06	0.000269027033447452
ENSMUSG00000021913	Ogdhl	115.41533497359	-4.15971928499255	0.915450354872894	-4.54390482547807	5.52215984669807e-06	0.000318888862871392
ENSMUSG00000029173	Sepsecs	122.567941152055	-3.67561940500575	0.810888655229854	-4.5328287444888	5.81989988598692e-06	0.00033416202316798
ENSMUSG00000002221	Paxip1	194.72549999203	-3.49133581733866	0.773605802664251	-4.51306829048426	6.3896436732951e-06	0.000362729602425249
ENSMUSG00000031596	Slc7a2	334.465631806382	-3.77248538014448	0.835690184028681	-4.51421525852816	6.35516430205589e-06	0.000362729602425249
ENSMUSG00000025867	Cplx2	253.570482454701	-3.69555718136019	0.820577693315189	-4.50360424304235	6.68105725985698e-06	0.000377141928915971
ENSMUSG00000116652	B830017H08Rik	76.1159582474935	-4.41878368043648	0.982963578260705	-4.49536867709305	6.944950987788e-06	0.000389848421929016
ENSMUSG00000005034	Prkacb	546.200972744515	-3.23321614631872	0.719777105168157	-4.4919685873634	7.05678339479961e-06	0.000392648919238522
ENSMUSG00000090291	Lrrc10b	83.6438089682023	-4.39579679232727	0.978696735273439	-4.49147997934122	7.07299506192003e-06	0.000392648919238522
ENSMUSG00000038486	Sv2a	109.633631523114	-3.89062546615568	0.868348000511404	-4.48049107485056	7.44714941911424e-06	0.000408901406356611
ENSMUSG00000021303	Gng4	146.630257321055	-3.97520255497341	0.887153385054508	-4.48085147612796	7.43458367286656e-06	0.000408901406356611
ENSMUSG00000042258	Isl1	164.899918266743	-4.04440699227277	0.907033498721364	-4.45893894544593	8.23663767897231e-06	0.000449792040208227
ENSMUSG00000099032	Tcf24	52.6315173212761	-4.47522836063476	1.00487794879651	-4.45350439423466	8.44799783302635e-06	0.000449801007916127
ENSMUSG00000023387	Kcnk16	451.215941065822	-3.90694351440404	0.876968525539108	-4.45505556998444	8.38714677502511e-06	0.000449801007916127
ENSMUSG00000021922	Itih4	60.4204889160521	5.45513659929986	1.22471233564741	4.45421870958469	8.41992373152585e-06	0.000449801007916127
ENSMUSG00000036395	Glb1l2	135.503071257255	-3.60463834697584	0.808963436324334	-4.45587301615775	8.35524797235177e-06	0.000449801007916127
ENSMUSG00000022464	Slc38a4	345.71150405192	-3.13841701608227	0.704758028589994	-4.45318377196963	8.46062803504658e-06	0.000449801007916127
ENSMUSG00000038807	Rap1gap2	525.072003361262	-2.87805723669097	0.646849328987646	-4.44934717826064	8.61316904795121e-06	0.000455500645230599
ENSMUSG00000042873	Lhfpl4	58.9805876870621	-4.39004346391877	0.991560603315131	-4.42740811730653	9.53721773632898e-06	0.000501727559238919
ENSMUSG00000057880	Abat	116.910396790259	-3.66237857072016	0.829810354164431	-4.41351274100207	1.01706729499902e-05	0.000532265217716152
